,0,OFFENCE,DAYS_SINCE
1349,8,9,383.0
1350,4,1,385.0
1351,43,9,382.0
1352,56,1,385.0
1353,63,1,351.0
1354,40,9,385.0
1355,17,9,385.0
1356,46,5,385.0
1357,25,9,385.0
1358,27,1,385.0
1359,2,5,381.0
1360,9,9,369.0
1361,25,5,385.0
1362,53,9,384.0
1363,59,1,384.0
1364,48,9,384.0
1365,50,1,384.0
1366,34,1,384.0
1367,81,9,384.0
1368,87,1,384.0
1369,27,1,384.0
1370,66,9,385.0
1371,90,9,385.0
1372,22,1,382.0
1373,65,1,382.0
1374,14,1,382.0
1375,86,9,381.0
1376,57,5,385.0
1377,80,1,383.0
1378,50,1,383.0
1379,70,1,380.0
1380,43,10,379.0
1381,0,1,378.0
1382,0,9,385.0
1383,57,10,375.0
1384,51,10,318.0
1385,49,5,385.0
1386,57,9,385.0
1387,57,9,385.0
1388,55,1,384.0
1389,72,9,385.0
1390,17,9,385.0
1391,40,1,384.0
1392,4,9,385.0
1393,68,9,385.0
1394,13,9,385.0
1395,18,1,385.0
1396,87,1,385.0
1397,84,9,385.0
1398,77,9,385.0
1399,50,5,385.0
1400,56,9,385.0
1401,18,5,385.0
1402,69,1,385.0
1403,68,9,385.0
1404,70,1,385.0
1405,49,9,385.0
1406,1,1,385.0
1407,71,9,385.0
1408,72,1,385.0
1409,52,10,385.0
1410,19,9,385.0
1411,25,9,385.0
1412,94,9,385.0
1413,33,9,362.0
1414,52,1,347.0
1415,42,1,384.0
1416,69,1,385.0
1417,2,9,385.0
1418,35,9,385.0
1419,73,1,386.0
1420,0,9,386.0
1421,36,1,386.0
1422,21,5,386.0
1423,88,5,386.0
1424,40,5,386.0
1425,54,9,386.0
1426,14,1,386.0
1427,54,10,372.0
1428,43,5,386.0
1429,8,1,386.0
1430,59,9,385.0
1431,41,1,305.0
1432,3,1,386.0
1433,87,1,386.0
1434,27,5,386.0
1435,57,9,386.0
1436,65,1,384.0
1437,98,9,381.0
1438,8,9,386.0
1439,7,1,386.0
1440,96,9,384.0
1441,10,1,382.0
1442,43,9,382.0
1443,92,9,386.0
1444,71,1,386.0
1445,59,1,386.0
1446,63,5,386.0
1447,0,1,386.0
1448,66,9,386.0
1449,56,5,385.0
1450,85,1,385.0
1451,78,9,386.0
1452,98,1,383.0
1453,56,9,383.0
1454,67,1,385.0
1455,25,9,386.0
1456,14,1,386.0
1457,0,5,386.0
1458,55,1,385.0
1459,98,1,385.0
1460,66,5,386.0
1461,17,9,386.0
1462,5,9,254.0
1463,57,5,245.0
1464,96,1,347.0
1465,22,1,386.0
1466,57,5,245.0
1467,25,1,386.0
1468,83,9,-1445.0
1469,26,1,386.0
1470,5,9,386.0
1471,70,1,386.0
1472,98,5,386.0
1473,44,1,385.0
1474,6,9,386.0
1475,31,9,385.0
1476,36,9,386.0
1477,68,9,366.0
1478,10,1,386.0
1479,6,9,386.0
1480,7,9,386.0
1481,43,1,385.0
1482,52,1,386.0
1483,95,9,386.0
1484,22,1,385.0
1485,78,9,386.0
1486,78,5,386.0
1487,31,5,387.0
1488,14,9,387.0
1489,0,1,387.0
1490,16,1,387.0
1491,98,1,387.0
1492,16,1,387.0
1493,27,5,387.0
1494,27,5,387.0
1495,16,1,387.0
1496,0,1,387.0
1497,57,9,387.0
1498,27,9,387.0
1499,57,9,387.0
1500,7,9,387.0
1501,83,9,387.0
1502,10,9,387.0
1503,3,1,387.0
1504,72,5,387.0
1505,60,9,387.0
1506,34,1,387.0
1507,91,9,387.0
1508,30,1,386.0
1509,99,1,387.0
1510,34,1,387.0
1511,34,1,387.0
1512,25,1,387.0
1513,93,5,387.0
1514,96,1,387.0
1515,96,1,387.0
1516,47,1,387.0
1517,17,9,387.0
1518,68,1,387.0
1519,96,1,387.0
1520,65,9,387.0
1521,4,9,387.0
1522,34,1,387.0
1523,98,9,386.0
1524,46,9,386.0
1525,9,9,386.0
1526,67,1,386.0
1527,34,1,386.0
1528,17,9,386.0
1529,60,1,386.0
1530,37,5,386.0
1531,11,1,386.0
1532,26,9,386.0
1533,25,9,386.0
1534,39,9,386.0
1535,18,1,386.0
1536,82,1,386.0
1537,16,1,386.0
1538,46,1,382.0
1539,7,9,381.0
1540,25,1,387.0
1541,10,1,387.0
1542,41,1,242.0
1543,27,10,74.0
1544,10,1,387.0
1545,36,9,387.0
1546,84,9,387.0
1547,80,9,387.0
1548,19,9,386.0
1549,6,1,387.0
1550,44,1,359.0
1551,83,1,383.0
1552,97,1,387.0
1553,8,1,387.0
1554,19,9,388.0
1555,68,9,387.0
1556,78,9,387.0
1557,59,1,387.0
1558,2,9,388.0
1559,9,1,388.0
1560,9,10,388.0
1561,93,5,387.0
1562,53,9,387.0
1563,2,9,388.0
1564,18,9,387.0
1565,17,9,388.0
1566,57,9,388.0
1567,8,5,387.0
1568,93,9,388.0
1569,73,9,388.0
1570,47,9,388.0
1571,16,9,388.0
1572,60,1,388.0
1573,77,9,388.0
1574,75,9,388.0
1575,83,9,388.0
1576,65,9,293.0
1577,9,1,387.0
1578,70,9,345.0
1579,70,1,387.0
1580,72,1,1.0
1581,16,1,387.0
1582,18,1,385.0
1583,11,1,388.0
1584,5,1,388.0
1585,10,1,388.0
1586,65,9,388.0
1587,96,1,388.0
1588,81,1,388.0
1589,67,9,388.0
1590,54,5,388.0
1591,75,1,388.0
1592,94,9,388.0
1593,16,1,388.0
1594,53,10,388.0
1595,44,9,388.0
1596,99,9,388.0
1597,35,9,388.0
1598,13,9,388.0
1599,43,9,388.0
1600,33,9,388.0
1601,57,9,388.0
1602,17,9,388.0
1603,16,1,388.0
1604,98,9,388.0
1605,15,9,387.0
1606,98,1,388.0
1607,17,1,388.0
1608,46,1,387.0
1609,33,1,387.0
1610,57,10,363.0
1611,80,10,382.0
1612,12,9,241.0
1613,33,1,388.0
1614,40,1,388.0
1615,27,9,388.0
1616,54,1,388.0
1617,15,9,389.0
1618,52,5,389.0
1619,33,9,389.0
1620,56,5,389.0
1621,6,9,389.0
1622,9,1,389.0
1623,49,9,389.0
1624,75,1,389.0
1625,34,1,389.0
1626,84,1,389.0
1627,2,9,389.0
1628,85,10,1.0
1629,5,1,389.0
1630,69,9,389.0
1631,90,1,389.0
1632,92,9,389.0
1633,71,9,389.0
1634,36,9,389.0
1635,22,1,389.0
1636,94,9,389.0
1637,42,9,389.0
1638,48,5,389.0
1639,4,9,389.0
1640,64,5,389.0
1641,67,1,389.0
1642,31,1,389.0
1643,83,1,389.0
1644,10,9,389.0
1645,18,9,389.0
1646,70,1,389.0
1647,49,5,389.0
1648,28,1,389.0
1649,25,1,389.0
1650,57,9,389.0
1651,68,1,389.0
1652,42,9,389.0
1653,57,9,389.0
1654,2,5,389.0
1655,83,1,389.0
1656,34,1,389.0
1657,80,9,389.0
1658,91,1,389.0
1659,23,1,381.0
1660,68,1,387.0
1661,18,5,389.0
1662,17,1,388.0
1663,23,1,389.0
1664,69,9,389.0
1665,14,9,389.0
1666,0,9,290.0
1667,64,9,389.0
1668,11,1,389.0
1669,18,1,380.0
1670,17,9,389.0
1671,81,1,389.0
1672,30,9,389.0
1673,49,1,389.0
1674,7,9,388.0
1675,91,9,381.0
1676,89,1,324.0
1677,77,9,387.0
1678,50,10,387.0
1679,15,9,389.0
1680,54,9,387.0
1681,66,1,388.0
1682,17,1,384.0
1683,0,9,387.0
1684,7,1,388.0
1685,59,1,388.0
1686,56,1,368.0
1687,94,9,390.0
1688,5,9,390.0
1689,60,1,390.0
1690,8,9,390.0
1691,48,9,390.0
1692,50,1,390.0
1693,48,5,390.0
1694,52,5,390.0
1695,50,1,390.0
1696,67,9,390.0
1697,7,1,390.0
1698,9,1,390.0
1699,97,1,390.0
1700,89,1,390.0
1701,28,1,389.0
1702,81,1,389.0
1703,57,1,390.0
1704,9,1,390.0
1705,70,9,390.0
1706,57,9,390.0
1707,68,5,390.0
1708,7,9,390.0
1709,43,9,390.0
1710,15,9,390.0
1711,57,1,390.0
1712,97,9,354.0
1713,66,9,382.0
1714,15,9,383.0
1715,38,1,379.0
1716,67,10,388.0
1717,97,1,389.0
1718,68,1,389.0
1719,12,1,389.0
1720,0,9,390.0
1721,0,9,390.0
1722,57,9,390.0
1723,60,9,390.0
1724,0,9,390.0
1725,89,5,390.0
1726,22,1,390.0
1727,57,5,390.0
1728,13,9,390.0
1729,27,9,390.0
1730,7,9,390.0
1731,65,9,390.0
1732,48,1,390.0
1733,69,1,390.0
1734,14,5,390.0
1735,68,1,390.0
1736,69,1,390.0
1737,72,9,390.0
1738,42,5,390.0
1739,28,9,390.0
1740,60,9,390.0
1741,47,9,390.0
1742,23,1,390.0
1743,13,9,390.0
1744,89,9,390.0
1745,17,1,390.0
1746,67,1,390.0
1747,44,1,390.0
1748,17,5,390.0
1749,60,1,390.0
1750,65,10,390.0
1751,67,5,390.0
1752,57,1,390.0
1753,49,9,391.0
1754,0,9,391.0
1755,0,1,391.0
1756,62,1,20.0
1757,72,9,391.0
1758,8,9,355.0
1759,84,9,391.0
1760,2,10,389.0
1761,60,1,389.0
1762,0,1,388.0
1763,52,1,391.0
1764,36,9,391.0
1765,1,9,391.0
1766,16,10,345.0
1767,5,5,391.0
1768,5,9,391.0
1769,17,5,391.0
1770,1,9,391.0
1771,0,9,391.0
1772,5,1,391.0
1773,54,9,215.0
1774,71,9,391.0
1775,65,9,391.0
1776,4,1,391.0
1777,67,1,391.0
1778,75,9,391.0
1779,17,1,391.0
1780,5,5,391.0
1781,26,9,391.0
1782,52,9,391.0
1783,54,9,391.0
1784,54,9,391.0
1785,33,5,391.0
1786,44,9,391.0
1787,27,5,391.0
1788,33,9,391.0
1789,68,9,391.0
1790,57,9,391.0
1791,97,9,391.0
1792,60,5,391.0
1793,38,9,391.0
1794,98,5,391.0
1795,50,9,391.0
1796,50,5,391.0
1797,25,5,391.0
1798,50,1,391.0
1799,35,1,391.0
1800,34,1,391.0
1801,22,9,391.0
1802,65,9,391.0
1803,19,9,390.0
1804,22,1,392.0
1805,62,10,390.0
1806,0,1,390.0
1807,0,9,389.0
1808,41,1,392.0
1809,57,9,391.0
1810,66,1,392.0
1811,96,9,391.0
1812,90,9,391.0
1813,30,1,392.0
1814,15,9,392.0
1815,72,1,370.0
1816,72,1,329.0
1817,42,1,392.0
1818,64,1,391.0
1819,83,1,391.0
1820,65,9,392.0
1821,0,9,392.0
1822,94,9,392.0
1823,14,9,392.0
1824,73,1,392.0
1825,95,9,392.0
1826,91,9,274.0
1827,69,9,392.0
1828,27,5,392.0
1829,54,1,392.0
1830,49,5,392.0
1831,52,9,392.0
1832,60,5,392.0
1833,72,9,392.0
1834,24,9,392.0
1835,64,9,392.0
1836,59,9,392.0
1837,60,9,392.0
1838,37,9,392.0
1839,27,5,392.0
1840,43,1,392.0
1841,75,5,392.0
1842,51,5,392.0
1843,97,5,392.0
1844,42,1,392.0
1845,85,10,374.0
1846,31,1,392.0
1847,0,1,392.0
1848,90,1,392.0
1849,64,9,392.0
1850,31,1,392.0
1851,59,9,392.0
1852,72,1,392.0
1853,91,9,239.0
1854,78,5,392.0
1855,35,1,392.0
1856,44,9,392.0
1857,3,9,392.0
1858,84,9,388.0
1859,0,1,389.0
1860,40,1,389.0
1861,12,1,389.0
1862,44,1,389.0
1863,44,10,389.0
1864,60,1,389.0
1865,95,1,393.0
1866,96,9,393.0
1867,2,9,393.0
1868,32,9,393.0
1869,10,1,27.0
1870,43,9,393.0
1871,22,1,393.0
1872,80,1,393.0
1873,37,9,393.0
1874,60,9,393.0
1875,18,1,392.0
1876,19,9,393.0
1877,77,9,392.0
1878,49,9,393.0
1879,60,1,393.0
1880,26,5,393.0
1881,7,9,393.0
1882,94,1,393.0
1883,28,9,393.0
1884,65,5,393.0
1885,95,9,393.0
1886,14,1,393.0
1887,80,9,393.0
1888,81,5,393.0
1889,78,9,392.0
1890,89,1,393.0
1891,18,5,393.0
1892,75,9,393.0
1893,33,9,393.0
1894,56,1,393.0
1895,14,5,393.0
1896,93,9,393.0
1897,48,1,393.0
1898,68,10,314.0
1899,62,10,392.0
1900,81,1,310.0
1901,98,9,393.0
1902,59,9,393.0
1903,7,9,334.0
1904,85,1,393.0
1905,27,9,393.0
1906,62,1,393.0
1907,19,5,393.0
1908,49,1,393.0
1909,87,9,393.0
1910,57,9,393.0
1911,13,9,393.0
1912,65,9,393.0
1913,12,1,393.0
1914,54,5,393.0
1915,36,1,392.0
1916,0,1,388.0
1917,13,9,393.0
1918,80,9,393.0
1919,18,1,393.0
1920,82,1,393.0
1921,13,5,393.0
1922,6,1,393.0
1923,0,9,393.0
1924,85,5,393.0
1925,70,1,393.0
1926,60,1,389.0
1927,46,1,389.0
1928,90,10,389.0
1929,82,1,393.0
1930,92,9,392.0
1931,5,9,393.0
1932,4,10,362.0
1933,8,9,391.0
1934,18,9,394.0
1935,19,9,394.0
1936,0,9,394.0
1937,60,9,393.0
1938,8,9,393.0
1939,0,1,393.0
1940,53,9,374.0
1941,22,1,393.0
1942,40,1,393.0
1943,14,9,393.0
1944,67,1,393.0
1945,60,9,393.0
1946,70,1,393.0
1947,93,1,393.0
1948,6,1,393.0
1949,52,9,228.0
1950,2,9,394.0
1951,19,1,394.0
1952,59,1,394.0
1953,44,10,287.0
1954,86,5,394.0
1955,96,1,394.0
1956,18,9,394.0
1957,7,1,394.0
1958,37,9,394.0
1959,32,5,394.0
1960,86,9,394.0
1961,6,1,394.0
1962,36,1,394.0
1963,86,9,391.0
1964,4,1,349.0
1965,17,9,394.0
1966,8,5,394.0
1967,80,10,394.0
1968,74,1,394.0
1969,62,1,394.0
1970,37,1,393.0
1971,66,10,394.0
1972,57,5,394.0
1973,75,1,394.0
1974,57,5,394.0
1975,52,1,394.0
1976,93,9,388.0
1977,37,1,394.0
1978,7,9,394.0
1979,75,1,394.0
1980,5,9,394.0
1981,91,9,394.0
1982,23,9,394.0
1983,5,1,394.0
1984,71,9,394.0
1985,57,10,394.0
1986,9,9,394.0
1987,8,9,394.0
1988,31,1,393.0
1989,27,1,394.0
1990,65,1,389.0
1991,0,9,389.0
1992,74,1,393.0
1993,96,9,392.0
1994,93,1,391.0
1995,68,5,274.0
1996,8,9,384.0
1997,48,9,395.0
1998,75,1,395.0
1999,44,1,395.0
2000,55,1,395.0
2001,17,1,331.0
2002,48,9,395.0
2003,53,1,395.0
2004,54,9,395.0
2005,0,10,395.0
2006,30,9,395.0
2007,12,1,394.0
2008,33,9,395.0
2009,2,9,395.0
2010,52,9,395.0
2011,57,9,395.0
2012,72,1,395.0
2013,43,9,395.0
2014,94,9,270.0
2015,87,9,395.0
2016,27,1,395.0
2017,71,5,395.0
2018,19,9,395.0
2019,54,9,395.0
2020,18,9,395.0
2021,55,9,395.0
2022,13,5,395.0
2023,83,1,395.0
2024,13,9,395.0
2025,7,9,395.0
2026,14,9,395.0
2027,44,9,395.0
2028,63,9,395.0
2029,55,1,395.0
2030,13,5,395.0
2031,83,9,395.0
2032,46,1,395.0
2033,0,9,395.0
2034,27,5,395.0
2035,99,9,395.0
2036,85,5,395.0
2037,3,9,395.0
2038,11,9,395.0
2039,64,5,395.0
2040,66,1,394.0
2041,61,9,390.0
2042,36,1,394.0
2043,10,1,395.0
2044,99,1,394.0
2045,11,1,395.0
2046,91,1,394.0
2047,52,1,394.0
2048,81,1,395.0
2049,14,1,395.0
2050,56,1,368.0
2051,37,1,395.0
2052,49,1,395.0
2053,94,9,387.0
2054,69,1,395.0
2055,87,1,395.0
2056,37,5,394.0
2057,89,9,395.0
2058,7,1,393.0
2059,7,9,393.0
2060,13,9,395.0
2061,95,9,392.0
2062,47,1,395.0
2063,92,1,394.0
2064,66,1,394.0
2065,41,1,394.0
2066,89,1,394.0
2067,64,1,395.0
2068,91,1,395.0
2069,22,1,395.0
2070,16,1,395.0
2071,0,1,395.0
2072,57,9,395.0
2073,0,9,395.0
2074,12,1,395.0
2075,86,9,395.0
2076,90,9,395.0
2077,63,9,396.0
2078,15,9,396.0
2079,95,9,396.0
2080,65,5,396.0
2081,13,9,396.0
2082,26,10,396.0
2083,8,9,396.0
2084,22,1,396.0
2085,34,1,396.0
2086,7,5,396.0
2087,74,9,244.0
2088,0,5,396.0
2089,89,9,396.0
2090,8,9,396.0
2091,87,9,396.0
2092,57,1,396.0
2093,66,5,396.0
2094,27,1,396.0
2095,89,1,396.0
2096,77,5,396.0
2097,51,9,396.0
2098,23,9,396.0
2099,25,5,396.0
2100,70,9,396.0
2101,66,5,396.0
2102,84,9,396.0
2103,48,9,396.0
2104,57,9,396.0
2105,81,1,395.0
2106,54,5,395.0
2107,96,1,395.0
2108,14,1,395.0
2109,26,1,395.0
2110,77,9,395.0
2111,57,10,395.0
2112,80,9,395.0
2113,41,9,395.0
2114,48,9,395.0
2115,68,9,394.0
2116,35,9,391.0
2117,50,1,395.0
2118,80,1,396.0
2119,9,9,396.0
2120,8,9,396.0
2121,57,9,396.0
2122,49,5,396.0
2123,69,9,-364.0
2124,27,9,396.0
2125,38,9,396.0
2126,68,9,396.0
2127,17,1,396.0
2128,72,1,395.0
2129,27,1,396.0
2130,3,1,396.0
2131,3,1,396.0
2132,40,9,396.0
2133,40,1,396.0
2134,57,9,396.0
2135,56,5,396.0
2136,14,1,396.0
2137,1,1,396.0
2138,11,9,396.0
2139,81,1,396.0
2140,80,9,396.0
2141,84,9,396.0
2142,35,9,396.0
2143,56,5,396.0
2144,64,1,396.0
2145,35,9,396.0
2146,64,1,396.0
2147,31,1,396.0
2148,65,9,396.0
2149,64,1,396.0
2150,64,1,396.0
2151,46,1,389.0
2152,23,5,396.0
2153,38,9,396.0
2154,8,1,396.0
2155,50,1,396.0
2156,83,5,396.0
2157,75,1,397.0
2158,59,9,397.0
2159,0,1,397.0
2160,12,9,397.0
2161,5,9,397.0
2162,97,9,397.0
2163,92,9,397.0
2164,70,1,397.0
2165,15,9,397.0
2166,7,9,397.0
2167,98,9,397.0
2168,56,9,397.0
2169,78,9,397.0
2170,12,1,397.0
2171,66,9,397.0
2172,42,9,397.0
2173,36,9,397.0
2174,91,9,397.0
2175,16,1,396.0
2176,26,5,397.0
2177,25,1,397.0
2178,14,1,397.0
2179,94,1,394.0
2180,68,9,397.0
2181,39,9,394.0
2182,83,1,397.0
2183,99,1,396.0
2184,78,1,397.0
2185,12,9,397.0
2186,17,9,397.0
2187,50,1,396.0
2188,5,9,397.0
2189,90,9,397.0
2190,12,1,396.0
2191,81,9,396.0
2192,50,1,396.0
2193,24,1,396.0
2194,70,1,396.0
2195,6,1,396.0
2196,49,9,397.0
2197,18,9,396.0
2198,69,9,396.0
2199,64,1,396.0
2200,83,5,396.0
2201,8,1,396.0
2202,77,9,397.0
2203,18,9,396.0
2204,39,1,397.0
2205,59,5,397.0
2206,92,9,397.0
2207,8,9,397.0
2208,17,10,396.0
2209,17,9,397.0
2210,55,9,397.0
2211,70,10,366.0
2212,0,9,397.0
2213,70,9,397.0
2214,50,1,396.0
2215,25,9,397.0
2216,46,9,397.0
2217,72,1,397.0
2218,42,9,397.0
2219,18,1,397.0
2220,85,1,397.0
2221,38,9,397.0
2222,25,9,397.0
2223,66,1,397.0
2224,68,9,397.0
2225,7,9,397.0
2226,94,9,397.0
2227,51,5,398.0
2228,98,9,398.0
2229,12,10,375.0
2230,65,10,394.0
2231,55,10,398.0
2232,38,9,398.0
2233,91,5,398.0
2234,0,9,398.0
2235,25,1,398.0
2236,23,9,398.0
2237,2,9,398.0
2238,39,9,398.0
2239,23,9,398.0
2240,71,9,398.0
2241,65,10,253.0
2242,21,5,398.0
2243,14,9,398.0
2244,25,10,376.0
2245,63,9,398.0
2246,36,9,398.0
2247,1,5,366.0
2248,91,9,398.0
2249,72,1,398.0
2250,98,9,398.0
2251,57,9,398.0
2252,59,9,398.0
2253,4,9,398.0
2254,11,1,396.0
2255,82,1,397.0
2256,73,1,398.0
2257,6,1,398.0
2258,7,1,397.0
2259,57,9,398.0
2260,89,1,396.0
2261,0,9,398.0
2262,68,9,398.0
2263,37,5,398.0
2264,93,9,398.0
2265,57,9,398.0
2266,54,9,398.0
2267,50,1,398.0
2268,56,1,398.0
2269,64,9,398.0
2270,18,9,398.0
2271,4,9,398.0
2272,33,9,398.0
2273,44,9,398.0
2274,15,9,398.0
2275,75,9,398.0
2276,14,9,398.0
2277,90,1,389.0
2278,7,9,274.0
2279,38,9,398.0
2280,3,9,398.0
2281,77,9,398.0
2282,54,9,398.0
2283,35,9,398.0
2284,67,9,398.0
2285,82,9,398.0
2286,60,1,397.0
2287,71,1,397.0
2288,52,1,397.0
2289,66,9,397.0
2290,65,5,397.0
2291,46,1,397.0
2292,9,1,397.0
2293,18,9,398.0
2294,53,1,255.0
2295,75,1,398.0
2296,69,9,397.0
2297,98,1,397.0
2298,86,9,398.0
2299,0,9,399.0
2300,87,1,398.0
2301,7,5,398.0
2302,73,1,399.0
2303,6,9,396.0
2304,80,1,399.0
2305,69,9,396.0
2306,43,9,399.0
2307,65,9,399.0
2308,57,9,399.0
2309,9,1,399.0
2310,60,9,396.0
2311,9,1,399.0
2312,84,1,398.0
2313,10,1,399.0
2314,1,1,376.0
2315,68,1,396.0
2316,15,9,396.0
2317,97,1,399.0
2318,82,9,399.0
2319,64,9,399.0
2320,53,9,399.0
2321,56,9,399.0
2322,68,5,399.0
2323,97,9,399.0
2324,2,1,358.0
2325,93,9,399.0
2326,44,9,399.0
2327,55,9,399.0
2328,4,1,399.0
2329,86,9,399.0
2330,17,9,399.0
2331,74,10,397.0
2332,96,1,399.0
2333,18,1,399.0
2334,33,9,398.0
2335,46,9,1.0
2336,2,9,398.0
2337,4,9,398.0
2338,13,9,399.0
2339,15,1,398.0
2340,80,1,399.0
2341,73,1,399.0
2342,39,9,399.0
2343,98,5,399.0
2344,69,9,399.0
2345,4,9,399.0
2346,25,5,399.0
2347,97,9,-243.0
2348,19,9,399.0
2349,78,9,399.0
2350,50,1,390.0
2351,35,9,399.0
2352,13,9,399.0
2353,83,9,399.0
2354,55,1,399.0
2355,51,9,399.0
2356,8,9,399.0
2357,80,1,399.0
2358,99,5,399.0
2359,40,9,399.0
2360,14,9,399.0
2361,66,9,399.0
2362,31,9,399.0
2363,5,9,399.0
2364,80,1,399.0
2365,2,9,395.0
2366,8,1,399.0
2367,37,1,399.0
2368,68,1,399.0
2369,54,1,400.0
2370,81,1,400.0
2371,24,1,400.0
2372,4,9,399.0
2373,40,9,399.0
2374,89,9,399.0
2375,22,1,399.0
2376,54,9,400.0
2377,4,9,400.0
2378,84,9,400.0
2379,56,9,400.0
2380,57,9,400.0
2381,98,1,400.0
2382,8,9,400.0
2383,6,9,400.0
2384,87,1,366.0
2385,93,1,393.0
2386,95,9,393.0
2387,80,1,399.0
2388,14,5,400.0
2389,57,9,400.0
2390,72,9,400.0
2391,98,9,400.0
2392,5,9,400.0
2393,55,1,400.0
2394,66,9,400.0
2395,18,1,400.0
2396,72,9,400.0
2397,47,9,400.0
2398,65,5,400.0
2399,97,9,400.0
2400,10,5,400.0
2401,6,9,400.0
2402,0,9,400.0
2403,6,1,400.0
2404,67,1,400.0
2405,65,10,392.0
2406,68,5,400.0
2407,8,9,400.0
2408,66,9,400.0
2409,68,9,399.0
2410,81,1,399.0
2411,52,9,399.0
2412,53,5,274.0
2413,46,10,379.0
2414,55,1,399.0
2415,77,5,397.0
2416,7,1,399.0
2417,71,9,400.0
2418,86,9,400.0
2419,74,1,399.0
2420,83,1,400.0
2421,16,5,400.0
2422,59,9,396.0
2423,7,10,152.0
2424,26,1,396.0
2425,43,1,400.0
2426,2,1,400.0
2427,93,9,400.0
2428,13,1,400.0
2429,30,9,399.0
2430,35,9,400.0
2431,35,1,399.0
2432,50,9,399.0
2433,78,9,399.0
2434,80,1,399.0
2435,0,1,398.0
2436,7,9,400.0
2437,9,1,399.0
2438,43,1,400.0
2439,21,9,399.0
2440,23,9,400.0
2441,72,1,401.0
2442,59,9,401.0
2443,5,5,401.0
2444,78,9,401.0
2445,81,9,396.0
2446,17,5,401.0
2447,15,5,401.0
2448,11,1,396.0
2449,69,1,401.0
2450,54,9,401.0
2451,18,9,395.0
2452,68,1,394.0
2453,47,1,401.0
2454,34,10,401.0
2455,24,1,401.0
2456,69,1,378.0
2457,60,9,401.0
2458,1,5,400.0
2459,68,1,401.0
2460,69,9,401.0
2461,8,1,400.0
2462,63,10,380.0
2463,9,1,400.0
2464,9,1,390.0
2465,62,1,373.0
2466,64,9,400.0
2467,3,1,401.0
2468,75,9,401.0
2469,56,9,401.0
2470,74,9,401.0
2471,74,9,401.0
2472,65,5,401.0
2473,27,9,401.0
2474,81,9,401.0
2475,23,5,401.0
2476,63,9,401.0
2477,25,1,401.0
2478,56,9,401.0
2479,57,5,401.0
2480,13,9,401.0
2481,38,5,401.0
2482,65,9,401.0
2483,60,9,401.0
2484,80,9,401.0
2485,54,9,401.0
2486,54,5,401.0
2487,89,9,401.0
2488,0,9,401.0
2489,57,9,401.0
2490,22,1,291.0
2491,82,9,401.0
2492,73,9,401.0
2493,70,1,401.0
2494,98,1,401.0
2495,60,1,401.0
2496,38,9,399.0
2497,69,1,399.0
2498,93,1,401.0
2499,74,9,324.0
2500,48,1,401.0
2501,21,5,401.0
2502,98,5,401.0
2503,5,9,401.0
2504,83,5,402.0
2505,19,9,402.0
2506,0,9,402.0
2507,2,9,402.0
2508,89,1,401.0
2509,35,1,402.0
2510,25,1,402.0
2511,54,1,402.0
2512,51,9,397.0
2513,49,1,401.0
2514,72,1,402.0
2515,48,9,-707.0
2516,74,9,402.0
2517,15,5,402.0
2518,93,1,402.0
2519,47,5,402.0
2520,54,9,402.0
2521,83,1,402.0
2522,34,9,-29.0
2523,93,1,402.0
2524,53,9,402.0
2525,65,9,402.0
2526,49,10,402.0
2527,52,1,401.0
2528,78,5,402.0
2529,18,9,402.0
2530,27,9,402.0
2531,42,1,401.0
2532,36,1,401.0
2533,44,9,401.0
2534,36,1,401.0
2535,60,1,401.0
2536,16,1,401.0
2537,47,5,401.0
2538,18,1,401.0
2539,48,9,396.0
2540,89,1,401.0
2541,67,10,399.0
2542,57,10,401.0
2543,89,9,402.0
2544,28,9,400.0
2545,34,9,400.0
2546,13,9,400.0
2547,0,9,402.0
2548,77,9,402.0
2549,54,9,402.0
2550,64,9,402.0
2551,4,9,402.0
2552,47,1,402.0
2553,17,9,402.0
2554,96,1,402.0
2555,7,1,402.0
2556,11,9,-3141.0
2557,4,1,402.0
2558,75,9,402.0
2559,5,1,394.0
2560,59,1,402.0
2561,30,9,402.0
2562,97,9,402.0
2563,39,9,402.0
2564,7,9,402.0
2565,0,9,403.0
2566,52,9,403.0
2567,57,9,403.0
2568,57,9,403.0
2569,96,1,403.0
2570,2,9,402.0
2571,94,1,403.0
2572,89,9,403.0
2573,49,1,403.0
2574,93,10,403.0
2575,5,9,403.0
2576,8,9,403.0
2577,3,9,403.0
2578,8,9,403.0
2579,31,9,403.0
2580,49,1,403.0
2581,1,1,403.0
2582,78,9,403.0
2583,57,9,403.0
2584,77,9,403.0
2585,0,9,403.0
2586,78,9,403.0
2587,2,9,403.0
2588,74,5,403.0
2589,94,1,403.0
2590,7,5,403.0
2591,91,9,403.0
2592,12,9,401.0
2593,25,1,403.0
2594,54,9,403.0
2595,65,9,403.0
2596,41,9,401.0
2597,81,10,401.0
2598,31,5,403.0
2599,67,1,403.0
2600,5,5,403.0
2601,64,1,400.0
2602,70,1,403.0
2603,35,1,402.0
2604,36,1,402.0
2605,32,1,403.0
2606,50,1,402.0
2607,37,1,402.0
2608,37,1,403.0
2609,60,9,402.0
2610,26,9,402.0
2611,69,9,402.0
2612,57,10,402.0
2613,10,1,402.0
2614,0,1,402.0
2615,0,1,402.0
2616,57,10,402.0
2617,95,9,121.0
2618,52,10,181.0
