,0
16991,93
16992,65
16993,57
16994,57
16995,52
16996,57
16997,42
16998,0
16999,22
17000,42
17001,52
17002,44
17003,37
17004,77
17005,84
17006,87
17007,95
17008,23
17009,80
17010,68
17011,65
17012,37
17013,18
17014,66
17015,68
17016,60
17017,7
17018,71
17019,84
17020,32
17021,25
17022,81
17023,64
17024,60
17025,8
17026,96
17027,0
17028,16
17029,57
17030,16
17031,86
17032,24
17033,73
17034,96
17035,93
17036,38
17037,0
17038,28
17039,46
17040,36
17041,89
17042,9
17043,38
17044,46
17045,25
17046,15
17047,54
17048,17
17049,5
17050,78
17051,98
17052,5
17053,74
17054,0
17055,57
17056,27
17057,0
17058,65
17059,65
17060,73
17061,4
17062,42
17063,41
17064,27
17065,67
17066,5
17067,87
17068,93
17069,33
17070,35
17071,82
17072,86
17073,38
17074,98
17075,9
17076,33
17077,67
17078,59
17079,27
17080,46
17081,65
17082,39
17083,6
17084,90
17085,65
17086,1
17087,5
17088,54
17089,37
17090,49
17091,16
17092,31
17093,69
17094,77
17095,0
17096,65
17097,6
17098,96
17099,65
17100,97
17101,44
17102,31
17103,71
17104,57
17105,91
17106,66
17107,40
17108,27
17109,17
17110,65
17111,82
17112,5
17113,42
17114,36
17115,28
17116,39
17117,43
17118,55
17119,50
17120,35
17121,35
17122,25
17123,63
17124,25
17125,41
17126,66
17127,81
17128,59
17129,95
17130,57
17131,18
17132,26
17133,9
17134,32
17135,22
17136,97
17137,66
17138,2
17139,2
17140,57
17141,25
17142,17
17143,0
17144,27
17145,96
17146,66
17147,98
17148,93
17149,4
17150,10
17151,81
17152,6
17153,90
17154,69
17155,3
17156,78
17157,54
17158,4
17159,64
17160,60
17161,80
17162,48
17163,86
17164,84
17165,65
17166,98
17167,51
17168,94
17169,23
17170,85
17171,37
17172,18
17173,18
17174,33
17175,18
17176,46
17177,0
17178,81
17179,75
17180,18
17181,36
17182,53
17183,49
17184,43
17185,57
17186,67
17187,33
17188,14
17189,82
17190,8
17191,44
17192,26
17193,64
17194,53
17195,28
17196,86
17197,80
17198,30
17199,0
17200,36
17201,57
17202,2
17203,91
17204,5
17205,82
17206,18
17207,37
17208,35
17209,91
17210,56
17211,36
17212,32
17213,32
17214,75
17215,72
17216,81
17217,57
17218,20
17219,98
17220,27
17221,38
17222,77
17223,31
17224,85
17225,17
17226,59
17227,39
17228,8
17229,43
17230,56
17231,18
17232,81
17233,37
17234,96
17235,83
17236,18
17237,25
17238,18
17239,89
17240,51
17241,5
17242,16
17243,85
17244,17
17245,72
17246,22
17247,81
17248,31
17249,7
17250,38
17251,95
17252,16
17253,37
17254,31
17255,80
17256,73
17257,16
17258,60
17259,5
17260,36
17261,24
17262,57
17263,47
17264,18
17265,83
17266,57
17267,17
17268,92
17269,39
17270,17
17271,68
17272,90
17273,85
17274,9
17275,62
17276,38
17277,69
17278,25
17279,33
17280,95
17281,5
17282,2
17283,0
17284,50
17285,86
17286,13
17287,11
17288,6
17289,46
17290,34
17291,36
17292,62
17293,77
17294,63
17295,72
17296,81
17297,32
17298,3
17299,18
17300,95
17301,3
17302,14
17303,34
17304,44
17305,5
17306,0
17307,52
17308,52
17309,68
17310,33
17311,68
17312,44
17313,1
17314,65
17315,95
17316,6
17317,71
17318,50
17319,57
17320,81
17321,46
17322,18
17323,51
17324,46
17325,68
17326,98
17327,34
17328,12
17329,74
17330,18
17331,1
17332,71
17333,16
17334,11
17335,69
17336,39
17337,10
17338,37
17339,60
17340,54
17341,68
17342,68
17343,54
17344,91
17345,18
17346,71
17347,99
17348,8
17349,4
17350,0
17351,2
17352,2
17353,46
17354,46
17355,57
17356,70
17357,37
17358,53
17359,99
17360,57
17361,66
17362,86
17363,9
17364,9
17365,75
17366,68
17367,8
17368,74
17369,5
17370,18
17371,77
17372,8
17373,14
17374,17
17375,31
17376,54
17377,52
17378,65
17379,63
17380,67
17381,80
17382,43
17383,69
17384,8
17385,80
17386,5
17387,0
17388,47
17389,78
17390,65
17391,70
17392,54
17393,49
17394,86
17395,69
17396,0
17397,49
17398,13
17399,10
17400,15
17401,37
17402,72
17403,33
17404,80
17405,63
17406,57
17407,55
17408,63
17409,81
17410,87
17411,84
17412,57
17413,8
17414,15
17415,9
17416,5
17417,73
17418,7
17419,34
17420,49
17421,43
17422,5
17423,57
17424,0
17425,77
17426,35
17427,81
17428,31
17429,57
17430,51
17431,59
17432,8
17433,52
17434,18
17435,18
17436,64
17437,80
17438,19
17439,68
17440,8
17441,66
17442,7
17443,97
17444,38
17445,24
17446,75
17447,78
17448,35
17449,90
17450,0
17451,62
17452,10
17453,62
17454,98
17455,66
17456,55
17457,60
17458,59
17459,57
17460,91
17461,44
17462,99
17463,91
17464,65
17465,57
17466,68
17467,72
17468,0
17469,0
17470,80
17471,40
17472,5
17473,24
17474,67
17475,98
17476,71
17477,18
17478,89
17479,0
17480,27
17481,56
17482,96
17483,44
17484,40
17485,68
17486,25
17487,40
17488,31
17489,66
17490,44
17491,3
17492,67
17493,22
17494,18
17495,5
17496,74
17497,84
17498,50
17499,84
17500,84
17501,56
17502,46
17503,25
17504,67
17505,97
17506,58
17507,0
17508,71
17509,67
17510,66
17511,57
17512,80
17513,56
17514,84
17515,70
17516,65
17517,91
17518,57
17519,17
17520,42
17521,54
17522,2
17523,83
17524,78
17525,57
17526,85
17527,5
17528,65
17529,31
17530,56
17531,83
17532,81
17533,50
17534,98
17535,97
17536,68
17537,50
17538,56
17539,80
17540,6
17541,9
17542,12
17543,90
17544,14
17545,65
17546,54
17547,81
17548,15
17549,54
17550,50
17551,11
17552,28
17553,70
17554,82
17555,53
17556,91
17557,53
17558,7
17559,67
17560,57
17561,0
17562,52
17563,98
17564,35
17565,22
17566,42
17567,77
17568,4
17569,57
17570,38
17571,22
17572,42
17573,71
17574,23
17575,5
17576,0
17577,5
17578,67
17579,72
17580,54
17581,83
17582,66
17583,65
17584,65
17585,48
17586,15
17587,5
17588,66
17589,42
17590,9
17591,40
17592,27
17593,59
17594,14
17595,13
17596,16
17597,10
17598,0
17599,84
17600,23
17601,17
17602,35
17603,32
17604,80
17605,31
17606,50
17607,53
17608,7
17609,57
17610,86
17611,57
17612,98
17613,3
17614,42
17615,75
17616,81
17617,80
17618,69
17619,52
17620,65
17621,43
17622,47
17623,5
17624,47
17625,47
17626,33
17627,18
17628,28
17629,71
17630,50
17631,34
17632,43
17633,37
17634,57
17635,71
17636,4
17637,53
17638,65
17639,57
17640,57
17641,51
17642,56
17643,15
17644,18
17645,46
17646,92
17647,75
17648,14
17649,71
17650,78
17651,15
17652,43
17653,95
17654,44
17655,30
17656,0
17657,32
17658,18
17659,42
17660,44
17661,62
17662,43
17663,78
17664,63
17665,97
17666,10
17667,36
17668,8
17669,72
17670,71
17671,18
17672,0
17673,27
17674,18
17675,57
17676,67
17677,75
17678,67
17679,39
17680,66
17681,60
17682,13
17683,18
17684,2
17685,25
17686,60
17687,66
17688,0
17689,89
17690,95
17691,83
17692,18
17693,34
17694,4
17695,12
17696,65
17697,97
17698,89
17699,97
17700,66
17701,50
17702,75
17703,4
17704,80
17705,25
17706,2
17707,67
17708,70
17709,98
17710,57
17711,99
17712,75
17713,90
17714,87
17715,67
17716,77
17717,49
17718,23
17719,26
17720,0
17721,62
17722,25
17723,97
17724,97
17725,75
17726,12
17727,8
17728,18
17729,68
17730,52
17731,3
17732,24
17733,91
17734,96
17735,42
17736,53
17737,31
17738,81
17739,77
17740,46
17741,53
17742,8
17743,26
17744,10
17745,74
17746,7
17747,0
17748,17
17749,34
17750,56
17751,57
17752,43
17753,18
17754,15
17755,1
17756,11
17757,78
17758,81
17759,68
17760,7
17761,40
17762,31
17763,57
17764,24
17765,18
17766,84
17767,27
17768,74
17769,38
17770,35
17771,10
17772,52
17773,47
17774,37
17775,67
17776,16
17777,18
17778,1
17779,84
17780,31
17781,97
17782,83
17783,86
17784,89
17785,27
17786,16
17787,4
17788,68
17789,25
17790,23
17791,73
17792,0
17793,80
17794,96
17795,28
17796,84
17797,56
17798,35
17799,31
17800,46
17801,7
17802,77
17803,6
17804,6
17805,5
17806,98
17807,5
17808,75
17809,15
17810,5
17811,4
17812,16
17813,73
17814,85
17815,92
17816,10
17817,36
17818,17
17819,51
17820,49
17821,81
17822,54
17823,3
17824,19
17825,87
17826,46
17827,57
17828,56
17829,65
17830,68
17831,68
17832,18
17833,31
17834,74
17835,44
17836,8
17837,47
17838,38
17839,86
17840,18
17841,72
17842,44
17843,68
17844,18
17845,57
17846,52
17847,51
17848,25
17849,87
17850,19
17851,17
17852,70
17853,44
17854,27
17855,81
17856,47
17857,39
17858,52
17859,18
17860,37
17861,18
17862,24
17863,57
17864,0
17865,52
17866,18
17867,52
17868,29
17869,7
17870,77
17871,18
17872,57
17873,60
17874,72
17875,30
17876,27
17877,23
17878,43
17879,65
17880,40
17881,97
17882,8
17883,0
17884,7
17885,8
17886,11
17887,54
17888,17
17889,36
17890,5
17891,86
17892,46
17893,48
17894,57
17895,0
17896,87
17897,43
17898,65
17899,15
17900,92
17901,65
17902,86
17903,83
17904,0
17905,74
17906,68
17907,66
17908,8
17909,15
17910,14
17911,0
17912,14
17913,14
17914,4
17915,99
17916,78
17917,18
17918,5
17919,73
17920,80
17921,55
17922,0
17923,73
17924,77
17925,66
17926,94
17927,78
17928,94
17929,91
17930,67
17931,83
17932,26
17933,18
17934,4
17935,40
17936,51
17937,73
17938,66
17939,38
17940,46
17941,60
17942,64
17943,40
17944,40
17945,70
17946,59
17947,43
17948,38
17949,17
17950,2
17951,19
17952,92
17953,42
17954,5
17955,7
17956,75
17957,73
17958,98
17959,7
17960,97
17961,12
17962,63
17963,57
17964,18
17965,65
17966,66
17967,4
17968,17
17969,75
17970,0
17971,7
17972,75
17973,41
17974,47
17975,24
17976,78
17977,94
17978,12
17979,8
17980,42
17981,99
17982,26
17983,65
17984,81
17985,67
17986,57
17987,73
17988,69
17989,64
17990,35
17991,28
17992,8
17993,84
17994,47
17995,89
17996,95
17997,78
17998,32
17999,15
18000,15
18001,69
18002,66
18003,18
18004,72
18005,23
18006,43
18007,35
18008,57
18009,65
18010,66
18011,37
18012,3
18013,73
18014,92
18015,7
18016,25
18017,15
18018,5
18019,95
18020,36
18021,4
18022,13
18023,28
18024,47
18025,38
18026,31
18027,23
18028,40
18029,26
18030,84
18031,0
18032,7
18033,10
18034,40
18035,49
18036,47
18037,72
18038,14
18039,67
18040,54
18041,50
18042,57
18043,28
18044,75
18045,5
18046,52
18047,18
18048,55
18049,16
18050,18
18051,55
18052,68
18053,15
18054,0
18055,2
18056,18
18057,33
18058,95
18059,64
18060,57
18061,73
18062,18
18063,4
18064,44
18065,33
18066,80
18067,57
18068,82
18069,57
18070,57
18071,89
18072,7
18073,52
18074,56
18075,30
18076,57
18077,48
18078,18
18079,68
18080,0
18081,66
18082,8
18083,73
18084,18
18085,89
18086,14
18087,72
18088,25
18089,14
18090,95
18091,14
18092,95
18093,56
18094,62
18095,8
18096,8
18097,5
18098,36
18099,80
18100,73
18101,35
18102,1
18103,71
18104,50
18105,40
18106,7
18107,52
18108,81
18109,78
18110,98
18111,96
18112,59
18113,4
18114,37
18115,48
18116,65
18117,17
18118,57
18119,59
18120,95
18121,46
18122,97
18123,68
18124,51
18125,2
18126,19
18127,12
18128,97
18129,57
18130,84
18131,39
18132,66
18133,72
18134,70
18135,60
18136,35
18137,0
18138,31
18139,98
18140,57
18141,5
18142,97
18143,25
18144,4
18145,34
18146,32
18147,40
18148,80
18149,0
18150,0
18151,11
18152,81
18153,81
18154,94
18155,44
18156,10
18157,82
18158,1
18159,86
18160,93
18161,80
18162,36
18163,0
18164,18
18165,65
18166,28
18167,37
18168,43
18169,43
18170,57
18171,5
18172,60
18173,80
18174,49
18175,59
18176,68
18177,57
18178,4
18179,47
18180,19
18181,52
18182,91
18183,86
18184,11
18185,33
18186,67
18187,17
18188,70
18189,57
18190,9
18191,97
18192,94
18193,81
18194,65
18195,67
18196,14
18197,56
18198,87
18199,26
18200,0
18201,8
18202,13
18203,86
18204,65
18205,7
18206,57
18207,24
18208,60
18209,67
18210,3
18211,99
18212,93
18213,70
18214,65
18215,4
18216,91
18217,60
18218,65
18219,42
18220,28
18221,86
18222,73
18223,86
18224,50
18225,43
18226,40
18227,37
18228,15
18229,12
18230,9
18231,9
18232,15
18233,47
18234,49
18235,57
18236,33
18237,17
18238,98
18239,65
18240,7
18241,0
18242,9
18243,98
18244,28
18245,15
18246,80
18247,26
18248,78
18249,25
18250,17
18251,8
18252,95
18253,24
18254,12
18255,6
18256,13
18257,42
18258,35
18259,2
18260,33
18261,30
18262,41
18263,65
18264,63
18265,7
18266,82
18267,36
18268,51
18269,51
18270,64
18271,70
18272,5
18273,19
18274,0
18275,9
18276,52
18277,0
18278,0
18279,73
18280,78
18281,26
18282,18
18283,98
18284,95
18285,40
18286,0
18287,30
18288,4
18289,54
18290,12
18291,7
18292,6
18293,14
18294,64
18295,25
18296,78
18297,82
18298,18
18299,7
18300,65
18301,43
18302,66
18303,0
18304,59
18305,64
18306,68
18307,57
18308,0
18309,65
18310,12
18311,42
18312,65
18313,51
18314,14
18315,7
18316,65
18317,9
18318,71
18319,97
18320,65
18321,16
18322,64
18323,14
18324,14
18325,65
18326,25
18327,27
18328,66
18329,23
18330,36
18331,6
18332,84
18333,60
18334,64
18335,77
18336,56
18337,43
18338,0
18339,65
18340,0
18341,91
18342,37
18343,18
18344,30
18345,66
18346,67
18347,37
18348,44
18349,87
18350,10
18351,78
18352,57
18353,51
18354,19
18355,43
18356,71
18357,91
18358,90
18359,71
18360,43
18361,44
18362,64
18363,42
18364,65
18365,63
18366,57
18367,44
18368,49
18369,30
18370,72
18371,86
18372,68
18373,2
18374,71
18375,33
18376,83
18377,57
18378,40
18379,92
18380,68
18381,27
18382,51
18383,92
18384,97
18385,17
18386,57
18387,69
18388,7
18389,77
18390,54
18391,26
18392,54
18393,17
18394,98
18395,66
18396,89
18397,81
18398,8
18399,71
18400,97
18401,36
18402,33
18403,57
18404,18
18405,57
18406,65
18407,51
18408,23
18409,0
18410,3
18411,51
18412,6
18413,44
18414,17
18415,39
18416,52
18417,72
18418,0
18419,14
18420,75
18421,18
18422,82
18423,95
18424,66
18425,73
18426,7
18427,36
18428,35
18429,74
18430,80
18431,6
18432,65
18433,65
18434,33
18435,26
18436,2
18437,18
18438,43
18439,25
18440,66
18441,15
18442,51
18443,18
18444,16
18445,55
18446,91
18447,89
18448,64
18449,25
18450,97
18451,33
18452,48
18453,74
18454,23
18455,5
18456,16
18457,0
18458,99
18459,71
18460,89
18461,94
18462,65
18463,26
18464,66
18465,68
18466,70
18467,55
18468,89
18469,5
18470,25
18471,5
18472,42
18473,4
18474,1
18475,80
18476,15
18477,94
18478,48
18479,28
18480,94
18481,38
18482,14
18483,80
18484,49
18485,25
18486,83
18487,52
18488,18
18489,91
18490,83
18491,18
18492,19
18493,43
18494,54
18495,57
18496,37
18497,84
18498,72
18499,72
18500,94
18501,22
18502,33
18503,95
18504,37
18505,71
18506,18
18507,55
18508,46
18509,28
18510,69
18511,38
18512,0
18513,0
18514,92
18515,31
18516,69
18517,5
18518,67
18519,15
18520,0
18521,34
18522,84
18523,0
18524,13
18525,94
18526,83
18527,0
18528,34
18529,95
18530,19
18531,91
18532,77
18533,40
18534,56
18535,17
18536,66
18537,94
18538,82
18539,37
18540,42
18541,2
18542,38
18543,7
18544,9
18545,65
18546,24
18547,94
18548,85
18549,28
18550,24
18551,72
18552,0
18553,65
18554,2
18555,65
18556,28
18557,63
18558,65
18559,59
18560,74
18561,95
18562,94
18563,57
18564,98
18565,9
18566,94
18567,44
18568,26
18569,84
18570,27
18571,1
18572,89
18573,7
18574,33
18575,5
18576,66
18577,83
18578,85
18579,18
18580,98
18581,89
18582,89
18583,2
18584,27
18585,14
18586,89
18587,80
18588,71
18589,23
18590,93
18591,38
18592,19
18593,7
18594,11
18595,38
18596,2
18597,71
18598,2
18599,18
18600,85
18601,10
18602,40
18603,66
18604,55
18605,92
18606,66
18607,17
18608,91
18609,0
18610,31
18611,71
18612,26
18613,0
18614,0
18615,57
18616,72
18617,77
18618,5
18619,67
18620,57
18621,2
18622,0
18623,4
18624,44
18625,0
18626,35
18627,16
18628,60
18629,72
18630,8
18631,41
18632,70
18633,67
18634,66
18635,86
18636,59
18637,15
18638,84
18639,12
18640,67
18641,65
18642,55
18643,11
18644,56
18645,44
18646,62
18647,12
18648,62
18649,93
18650,94
18651,48
18652,10
18653,18
18654,52
18655,48
18656,7
18657,0
18658,12
18659,47
18660,8
18661,64
18662,89
18663,55
18664,13
18665,25
18666,15
18667,98
18668,65
18669,17
18670,18
18671,0
18672,4
18673,99
18674,71
18675,89
18676,8
18677,52
18678,18
18679,57
18680,0
18681,10
18682,60
18683,77
18684,87
18685,44
18686,42
18687,33
18688,7
18689,18
18690,2
18691,23
18692,70
18693,0
18694,32
18695,68
18696,94
18697,42
18698,91
18699,74
18700,91
18701,35
18702,91
18703,56
18704,0
18705,50
18706,18
18707,99
18708,44
18709,1
18710,5
18711,44
18712,5
18713,72
18714,35
18715,47
18716,5
18717,33
18718,1
18719,96
18720,12
18721,5
18722,18
18723,18
18724,27
18725,86
18726,47
18727,77
18728,12
18729,4
18730,71
18731,57
18732,78
18733,52
18734,49
18735,77
18736,13
18737,3
18738,60
18739,38
18740,91
18741,91
18742,59
18743,96
18744,43
18745,42
18746,25
18747,43
18748,62
18749,0
18750,34
18751,26
18752,91
18753,91
18754,57
18755,60
18756,93
18757,65
18758,92
18759,4
18760,92
18761,56
18762,63
18763,63
18764,98
18765,0
18766,18
18767,87
18768,51
18769,65
18770,38
18771,18
18772,68
18773,57
18774,44
18775,17
18776,8
18777,69
18778,71
18779,44
18780,17
18781,80
18782,57
18783,70
18784,66
18785,70
18786,78
18787,66
18788,47
18789,44
18790,68
18791,60
18792,60
18793,23
18794,41
18795,98
18796,80
18797,35
18798,47
18799,23
18800,12
18801,78
18802,49
18803,47
18804,0
18805,1
18806,68
18807,27
18808,80
18809,18
18810,63
18811,89
18812,43
18813,7
18814,7
18815,22
18816,2
18817,4
18818,47
18819,86
18820,2
18821,55
18822,33
18823,25
18824,98
18825,91
18826,74
18827,96
18828,97
18829,72
18830,10
18831,14
18832,65
18833,87
18834,44
18835,17
18836,43
18837,5
18838,9
18839,43
18840,63
18841,9
18842,54
18843,62
18844,69
18845,7
18846,25
18847,67
18848,23
18849,26
18850,12
18851,57
18852,51
18853,13
18854,38
18855,98
18856,34
18857,83
18858,65
18859,35
18860,52
18861,46
18862,43
18863,65
18864,57
18865,83
18866,96
18867,6
18868,46
18869,72
18870,39
18871,10
18872,12
18873,22
18874,40
18875,35
18876,72
18877,7
18878,17
18879,72
18880,12
18881,64
18882,47
18883,16
18884,71
18885,90
18886,18
18887,95
18888,17
18889,35
18890,48
18891,73
18892,17
18893,73
18894,25
18895,65
18896,43
18897,57
18898,31
18899,77
18900,43
18901,4
18902,72
18903,25
18904,85
18905,57
18906,44
18907,78
18908,7
18909,8
18910,57
18911,15
18912,5
18913,66
18914,18
18915,52
18916,14
18917,84
18918,98
18919,12
18920,10
18921,57
18922,1
18923,15
18924,95
18925,77
18926,0
18927,43
18928,68
18929,6
18930,65
18931,2
18932,52
18933,34
18934,99
18935,23
18936,53
18937,86
18938,7
18939,0
18940,25
18941,25
18942,68
18943,91
18944,65
18945,80
18946,80
18947,11
18948,78
18949,72
18950,50
18951,99
18952,65
18953,71
18954,25
18955,66
18956,6
18957,53
18958,5
18959,66
18960,65
18961,91
18962,71
18963,5
18964,89
18965,27
18966,64
18967,77
18968,18
18969,36
18970,19
18971,5
18972,14
18973,18
18974,9
18975,50
18976,9
18977,0
18978,24
18979,44
18980,48
18981,78
18982,73
18983,70
18984,78
18985,0
18986,5
18987,12
18988,5
18989,83
18990,52
18991,40
18992,10
18993,84
18994,87
18995,65
18996,52
18997,46
18998,2
18999,60
19000,83
19001,44
19002,0
19003,57
19004,43
19005,36
19006,57
19007,75
19008,53
19009,65
19010,28
19011,54
19012,70
19013,44
19014,57
19015,65
19016,0
19017,37
19018,68
19019,2
19020,8
19021,38
19022,56
19023,36
19024,1
19025,84
19026,47
19027,2
19028,26
19029,40
19030,10
19031,47
19032,5
19033,66
19034,2
19035,94
19036,43
19037,57
19038,99
19039,5
19040,95
19041,70
19042,5
19043,7
19044,50
19045,8
19046,25
19047,0
19048,71
19049,80
19050,44
19051,56
19052,67
19053,35
19054,73
19055,0
19056,13
19057,71
19058,14
19059,65
19060,80
19061,73
19062,81
19063,64
19064,10
19065,93
19066,43
19067,17
19068,48
19069,27
19070,0
19071,69
19072,18
19073,87
19074,38
19075,69
19076,0
19077,0
19078,7
19079,77
19080,60
19081,48
19082,2
19083,67
19084,11
19085,48
19086,47
19087,26
19088,16
19089,41
19090,42
19091,12
19092,57
19093,57
19094,9
19095,63
19096,36
19097,24
19098,53
19099,22
19100,0
19101,81
19102,92
19103,38
19104,66
19105,68
19106,72
19107,5
19108,87
19109,5
19110,57
19111,65
19112,8
19113,0
19114,71
19115,57
19116,55
19117,0
19118,23
19119,28
19120,43
19121,7
19122,0
19123,11
19124,65
19125,42
19126,47
19127,78
19128,27
19129,30
19130,67
19131,69
19132,78
19133,80
19134,33
19135,52
19136,71
19137,71
19138,66
19139,57
19140,18
19141,52
19142,57
19143,54
19144,95
19145,43
19146,23
19147,0
19148,90
19149,0
19150,0
19151,54
19152,0
19153,17
19154,66
19155,35
19156,4
19157,6
19158,57
19159,10
19160,15
19161,33
19162,70
19163,52
19164,53
19165,72
19166,77
19167,14
19168,2
19169,33
19170,0
19171,47
19172,5
19173,23
19174,99
19175,12
19176,50
19177,54
19178,57
19179,4
19180,59
19181,49
19182,52
19183,7
19184,57
19185,18
19186,52
19187,99
19188,84
19189,0
19190,34
19191,15
19192,55
19193,66
19194,20
19195,52
19196,18
19197,11
19198,65
19199,26
19200,7
19201,7
19202,99
19203,49
19204,48
19205,9
19206,15
19207,9
19208,8
19209,0
19210,66
19211,18
19212,83
19213,57
19214,68
19215,81
19216,15
19217,65
19218,51
19219,65
19220,11
19221,56
19222,99
19223,7
19224,0
19225,68
19226,47
19227,67
19228,35
19229,18
19230,39
19231,69
19232,11
19233,68
19234,70
19235,70
19236,55
19237,15
19238,54
19239,52
19240,67
19241,13
19242,93
19243,67
19244,75
19245,71
19246,59
19247,18
19248,0
19249,80
19250,15
19251,84
19252,33
19253,51
19254,18
19255,70
19256,69
19257,26
19258,67
19259,14
19260,69
19261,18
19262,35
19263,56
19264,7
19265,83
19266,43
19267,57
19268,84
19269,2
19270,69
19271,2
19272,78
19273,92
19274,94
19275,33
19276,94
19277,90
19278,60
19279,33
19280,53
19281,43
19282,66
19283,57
19284,69
19285,75
19286,52
19287,69
19288,39
19289,19
19290,2
19291,65
19292,65
19293,78
19294,35
19295,35
19296,81
19297,13
19298,44
19299,52
19300,18
19301,64
19302,53
19303,5
19304,44
19305,70
19306,92
19307,15
19308,1
19309,85
19310,0
19311,26
19312,75
19313,65
19314,83
19315,19
19316,65
19317,4
19318,18
19319,48
19320,72
19321,18
19322,0
19323,47
19324,65
19325,9
19326,96
19327,35
19328,67
19329,14
19330,51
19331,60
19332,7
19333,39
19334,23
19335,82
19336,7
19337,9
19338,98
19339,36
19340,5
19341,66
19342,57
19343,49
19344,70
19345,68
19346,0
19347,98
19348,35
19349,2
19350,47
19351,28
19352,51
19353,97
19354,67
19355,7
19356,57
19357,85
19358,83
19359,0
19360,18
19361,3
19362,56
19363,57
19364,23
19365,14
19366,67
19367,37
19368,37
19369,34
19370,84
19371,71
19372,18
19373,73
19374,14
19375,91
19376,92
19377,42
19378,50
19379,64
19380,2
19381,77
19382,66
19383,81
19384,65
19385,92
19386,65
19387,91
19388,42
19389,7
19390,78
19391,70
19392,39
19393,48
19394,44
19395,0
19396,11
19397,65
19398,66
19399,90
19400,89
19401,38
19402,52
19403,0
19404,0
19405,66
19406,24
19407,83
19408,66
19409,42
19410,71
19411,78
19412,63
19413,67
19414,42
19415,19
19416,0
19417,85
19418,66
19419,51
19420,27
19421,15
19422,30
19423,84
19424,51
19425,44
19426,69
19427,11
19428,15
19429,68
19430,18
19431,13
19432,7
19433,17
19434,65
19435,30
19436,1
19437,98
19438,7
19439,19
19440,70
19441,26
19442,97
19443,75
19444,57
19445,6
19446,1
19447,96
19448,18
19449,57
19450,7
19451,66
19452,70
19453,30
19454,70
19455,18
19456,8
19457,0
19458,33
19459,30
19460,72
19461,35
19462,81
19463,33
19464,44
19465,55
19466,48
19467,0
19468,65
19469,38
19470,89
19471,90
19472,31
19473,77
19474,18
19475,86
19476,25
19477,74
19478,5
19479,50
19480,49
19481,50
19482,27
19483,15
19484,80
19485,18
19486,37
19487,35
19488,63
19489,38
19490,30
19491,43
19492,1
19493,4
19494,62
19495,18
19496,68
19497,0
19498,70
19499,68
19500,83
19501,81
19502,74
19503,74
19504,35
19505,34
19506,52
19507,35
19508,84
19509,80
19510,84
19511,25
19512,4
19513,43
19514,23
19515,95
19516,77
19517,43
19518,87
19519,60
19520,25
19521,52
19522,96
19523,71
19524,83
19525,19
19526,8
19527,27
19528,94
19529,2
19530,65
19531,75
19532,84
19533,7
19534,65
19535,98
19536,65
19537,47
19538,86
19539,71
19540,90
19541,67
19542,80
19543,69
19544,0
19545,78
19546,39
19547,96
19548,72
19549,60
19550,60
19551,17
19552,12
19553,57
19554,40
19555,5
19556,13
19557,5
19558,0
19559,78
19560,18
19561,65
19562,1
19563,0
19564,7
19565,33
19566,84
19567,41
19568,75
19569,70
19570,66
19571,0
19572,84
19573,36
19574,8
19575,42
19576,0
19577,41
19578,32
19579,66
19580,80
19581,40
19582,84
19583,81
19584,68
19585,59
19586,51
19587,73
19588,56
19589,66
19590,6
19591,25
19592,70
19593,13
19594,5
19595,16
19596,41
19597,12
19598,99
19599,41
19600,32
19601,25
19602,94
19603,7
19604,8
19605,8
19606,41
19607,15
19608,15
19609,16
19610,72
19611,46
19612,12
19613,0
19614,42
19615,10
19616,6
19617,6
19618,10
19619,25
19620,98
19621,98
19622,50
19623,47
19624,23
19625,56
19626,47
19627,66
19628,2
19629,48
19630,0
19631,95
19632,65
19633,98
19634,43
19635,99
19636,0
19637,80
19638,26
19639,67
19640,31
19641,0
19642,78
19643,90
19644,65
19645,41
19646,90
19647,17
19648,66
19649,5
19650,42
19651,77
19652,72
19653,59
19654,10
19655,9
19656,57
19657,37
19658,15
19659,17
19660,8
19661,89
19662,43
19663,17
19664,69
19665,75
19666,2
19667,77
19668,5
19669,99
19670,15
19671,46
19672,71
19673,0
19674,87
19675,26
19676,43
19677,36
19678,24
19679,26
19680,47
19681,26
19682,66
19683,22
19684,26
19685,52
19686,46
19687,12
19688,41
19689,51
19690,0
19691,46
19692,19
19693,13
19694,26
19695,48
19696,78
19697,26
19698,0
19699,68
19700,0
19701,72
19702,11
19703,7
19704,52
19705,55
19706,23
19707,36
19708,57
19709,12
19710,19
19711,16
19712,18
19713,17
19714,15
19715,38
19716,71
19717,5
19718,44
19719,68
19720,22
19721,91
19722,7
19723,86
19724,48
19725,11
19726,65
19727,0
19728,8
19729,5
19730,49
19731,38
19732,46
19733,16
19734,24
19735,16
19736,64
19737,39
19738,86
19739,18
19740,40
19741,95
19742,57
19743,44
19744,2
19745,55
19746,0
19747,66
19748,13
19749,56
19750,4
19751,43
19752,67
19753,73
19754,56
19755,46
19756,74
19757,97
19758,94
19759,64
19760,97
19761,0
19762,26
19763,17
19764,66
19765,93
19766,0
19767,0
19768,49
19769,25
19770,62
19771,71
19772,86
19773,66
19774,14
19775,18
19776,98
19777,71
19778,31
19779,81
19780,67
19781,28
19782,23
19783,83
19784,57
19785,54
19786,5
19787,49
19788,54
19789,94
